name,address,website,business group,matched business type,Skill IDs,Skill Names,Skill Source
Pulgarcito,"2500, West Pico Boulevard, Los Angeles, CA",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
La Chapinlandia,"1305, South Vermont Avenue, Los Angeles, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Tortillería Acapulco,"1309, South Vermont Avenue, Los Angeles, CA",,Food And Beverage Establishments,Quick Service and Fast Food Counter Service,,,none
Pulgarcito Sports Bar,"1311, South Vermont Avenue, Los Angeles, CA",,Food And Beverage Establishments,Bar,,,none
New Hollywood Plaza,"5273, Hollywood Boulevard, Thai Town, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Thailand Plaza,"5321, Hollywood Boulevard, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Alameda Swap Meet,"4500, South Alameda Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
El Faro Plaza,"4433, South Alameda Street, Los Angeles, CA",https://elfaroplaza.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
California Donuts,"5735, Hollywood Boulevard, Los Angeles, CA",,Food And Beverage Establishments,Pastry,,,none
Natalie Peruvian Seafood,"5759, Hollywood Boulevard, Los Angeles, CA",http://natalieperuvianla.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
พี่ใหญ่ ห้องอาหาร Yai Restaurant,"5757, Hollywood Boulevard, Los Angeles, CA",http://yai.menutoeat.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Torung,"5657, Hollywood Boulevard, Hollywood, CA",http://www.torungrestaurant.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Stuff,"5659, Hollywood Boulevard, Hollywood, CA",https://www.stuffhollywood.com/,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Superior Hydroponics,"5651, Hollywood Boulevard, Hollywood, CA",,Food And Beverage Establishments,"Hydroponics would best match with the business type of ""Food Prep, Catering"".",,,none
Morning Kitchen,"5634, Hollywood Boulevard, Hollywood, CA",,Food And Beverage Establishments,Kitchen Staff,,,none
Chuan Chim,"5644, Hollywood Boulevard, Hollywood, CA",https://chuanchim.eat24hour.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Panadería El Salvador,"4021, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Baking,,,none
Alma's Beauty Salon,"4021, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Flower Shop,,,none
La Piramide Salvadorena,"4021, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
European Expert Shoe Repair,"4013, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,� Shoe Repair,,,none
LA Builders Hardware,"3252, West 3rd Street, CA",,Food And Beverage Establishments,Construction and Building,,,none
천하만두 Dumpling House,"3252, West 3rd Street, CA",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
La Morenita Oaxaqueña,"3550, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Hawaiian B.B.Q. House,"3552, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
BTS Graphix,"3569, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Graphic Design and Printing,,,none
SuKarne,"258, South Berendo Street, Little Bangladesh, CA",,Food And Beverage Establishments,Sushi,,,none
Bluebird Market,"3601, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Marketing,,,none
Hardware Bike Shop,"3615, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Harmony Beauty Supply,"3613, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Flower Shop,,,none
Mario's Barber Studio,"3607, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Barbershop,,,none
Mi Gordito,"3605, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Las Tunas,"3603, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Meat and seafood manager,,,none
Cristina's Bakery,"3603½, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Pastry,,,none
ABC Kids,"West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,"ABC Kids best matches with the business type of ""Childcare and Early Learning Center"".",,,none
Fashion DANA,"3621, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Tailor,,,none
সোনার বাংলা - Sonar Bangla,"4250, West 3rd Street, CA",,Food And Beverage Establishments,Restaurant non quick service,,,none
Eva's Lechon,"West 3rd Street, CA",,Food And Beverage Establishments,Catering,,,none
K-Town Nutrition,"West 3rd Street, CA",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Las Flores Barber Shop,"West 3rd Street, CA",,Food And Beverage Establishments,Flower Shop,,,none
Jun Won Dak,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Millenium Barbershop,"137, South Vermont Avenue, Los Angeles, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
AA Liquor Market,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Brewery,,,none
Express Bike,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Venus,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Beauty Salon,,,none
Teresita's,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Pastries,,,none
ALA Fashion,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Tailor,,,none
Sea Dragon,"South Vermont Avenue, Wilshire Center, CA",,Food And Beverage Establishments,Fishmonger,,,none
Asian Mart,"3732, West 3rd Street, Little Bangladesh, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
WACKO Soap Plant,"4633, Hollywood Boulevard",https://www.wackola.com/,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
Michell's Boutique,"4022, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Envíos de Dinero,"4024, Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Envíos de Dinero best matches with the business type of Financial Services.,,,none
Beverly Plaza,"Beverly Boulevard, Wilshire Center, CA",,Food And Beverage Establishments,Parking Garage,,,none
K'aslam Apparel,"Arapahoe Street, Los Angeles, CA",,Food And Beverage Establishments,Retail and Cashier and Customer Service,,,none
The Abbey,"692, North Robertson Blvd., West Hollywood, CA",https://www.theabbeyweho.com,Food And Beverage Establishments,Restaurant non quick service,,,none
99 Ranch Market,"140, West Valley Boulevard",https://99ranch.com/,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Yokohama Sushi,,,Food And Beverage Establishments,Sushi,,,none
Lakewood Center Mall,,,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Applebee's,"4935, Greywood Avenue, CA",,Food And Beverage Establishments,Food and Beverage,,,none
Round Table Pizza,,,Food And Beverage Establishments,Pizza,,,none
El Torito,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Red Lobster,,,Food And Beverage Establishments,Meat and seafood manager,,,none
The Hat,"5505, North Rosemead Boulevard",https://thehat.com/temple-city/,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Pepe's,"5829, Rosemead Blvd., Temple City",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Rose Donuts,,,Food And Beverage Establishments,Pastry,,,none
H. Salt,,,Food And Beverage Establishments,Fast Food and Counter Service,,,none
Mamma's Brick Oven Pizza & Pasta,,,Food And Beverage Establishments,Pizza,,,none
Top's,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Roadhouse,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Orange Chicken,,,Food And Beverage Establishments,Pasta,,,none
Shiki Seafood Buffet,"5535, Rosemead Boulevard",https://shikiseafoodbuffettemplecity.mybistro.online/#location,Food And Beverage Establishments,Meat and seafood manager,,,none
Klatch Coffee,"3007, Huntington Drive, Pasadena, CA",https://www.klatchcoffee.com/pages/pasadena,Food And Beverage Establishments,Coffee,,,none
Kaya Japanese Seafood,"5807, Rosemead Boulevard",https://joveusa.com/,Food And Beverage Establishments,Sushi,,,none
Petrillo's,"9082, Las Tunas Drive, Temple City",,Food And Beverage Establishments,Restaurant non quick service,,,none
Bella Italia,,,Food And Beverage Establishments,Pasta,,,none
El Taco,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Clearman's Galley,"7215, Rosemead Boulevard, San Gabriel, CA",https://clearmansrestaurants.com/restaurants/clearmans-galley/,Food And Beverage Establishments,Restaurant non quick service,,,none
168 Market,"1421, East Valley Boulevard",https://www.168markets.com/,Food And Beverage Establishments,Marketing,,,none
Library Liquor,"8145, Arroyo Drive, Rosemead, CA",,Food And Beverage Establishments,Brewery,,,none
San Gabriel Automotive,,,Food And Beverage Establishments,Mechanics,,,none
Spicy & Tasty,"715, Las Tunas Drive, San Gabriel, CA",https://www.spicytasty715.com/,Food And Beverage Establishments,Pastries,,,none
Mitsuwa Marketplace,"515, West Las Tunas Drive",https://mitsuwa.com/sg/,Food And Beverage Establishments,Marketing,,,none
Petrillos Pizza,,,Food And Beverage Establishments,Pizza,,,none
Hakata Ramen,,https://shinsengumigroup.com/,Food And Beverage Establishments,Sushi,,,none
Hong Yei,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Rock n' Fish,,,Food And Beverage Establishments,Fishmonger,,,none
Luscious Dumplings 潤豐元餃子,"704 Ste 4, West Las Tunas Drive",https://www.lusciousdumplings.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Jerry's Famous Deli,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Bossa Nova,"685, North Robertson Boulevard, West Hollywood, CA",http://www.bossanovafood.com,Food And Beverage Establishments,Restaurant non quick service,,,none
Backdoor Bakery,,,Food And Beverage Establishments,Baking,,,none
Like's,,,Food And Beverage Establishments,Coffee,,,none
PickUp Stix,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Motto Tea Cafe,,,Food And Beverage Establishments,Coffee,,,none
Islands,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Maria's Cafe,,,Food And Beverage Establishments,Coffee,,,none
Panda Inn,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Daphne's,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Chung King,,,Food And Beverage Establishments,Fast Food and Counter Service,,,none
Sam Woo BBQ,"937, East Las Tunas Drive",,Food And Beverage Establishments,Brewery,,,none
Ten Ren Tea 天仁茗茶,"154, West Valley Boulevard, CA",,Food And Beverage Establishments,Food and Beverage,,,none
Claro's Italian Market,,,Food And Beverage Establishments,Pasta,,,none
Hobby Warehouse,"4105, South Street, Lakewood",,Food And Beverage Establishments,Warehouse and Distribution and Logistics,,,none
Danny's Bistro and Cafe,,,Food And Beverage Establishments,Valet / parking,,,none
Harley Davidson Shop,,,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
Cafe Berlina,"1620, Wilshire Boulevard, Santa Monica, CA",https://cafeberlina.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Tehran Market,"1417, Wilshire Boulevard, Santa Monica, CA",,Food And Beverage Establishments,Grocery Stores and Large Retailers,,,none
17th Street Cafe,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Margo's,"1534, Montana Avenue, Santa Monica, CA",https://www.margossantamonica.com/,Food And Beverage Establishments,Pastries,,,none
Via Dolce,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Pradeep's,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Erin McKenna's Bakery,,,Food And Beverage Establishments,Baking,,,none
Ingo's Tasty Diner,"1213, Wilshire Boulevard, Santa Monica, CA",,Food And Beverage Establishments,Food and Beverage,,,none
The Duck Blind,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Art's Table,"1002, Montana Avenue, Santa Monica, CA",https://www.artstablesm.com/,Food And Beverage Establishments,Restaurant non quick service,,,none
Louise's Trattoria,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Rosti,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Natalee Thai,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Tia Gladys,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Kaldi,,,Food And Beverage Establishments,Coffee,,,none
Bistro de la Gare,,,Food And Beverage Establishments,Restaurant non quick service,,,none
A Clean Coin Laundry,,,Food And Beverage Establishments,Cleaning Housekeeping,,,none
Dutch Cleaners,,,Food And Beverage Establishments,Cleaning Housekeeping,,,none
Ronnies's Diner,"12740, Culver Boulevard, Los Angeles",,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Patakan,,,Food And Beverage Establishments,Food Prep,,,none
Woody's,,,Food And Beverage Establishments,Upholstery,,,none
Big Waves Laundromat,,,Food And Beverage Establishments,Cleaning Janitorial,,,none
Fromin's Deli,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Zekes Smokehouse,"7100,suit 195, Santa Monica Boulevard, West Hollywood",,Food And Beverage Establishments,Restaurant non quick service,,,none
The Copper Lamp,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Rigo's Mexican Restaurant,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Cafe X2O,,,Food And Beverage Establishments,Coffee,,,none
T-Burger,,,Food And Beverage Establishments,Fast Food and Counter Service,,,none
Teriyaki Bowl,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Quiadaiyn,,,Food And Beverage Establishments,Restaurant non quick service,,,none
Autocraft Body & Paint,"1635, Whittier Blvd, Montebello, CA",,Food And Beverage Establishments,Auto Body Shop,,,none
Arry's,,,Food And Beverage Establishments,Quick Service and Fast Food,,,none
Arco,,,Food And Beverage Establishments,Quick Service and Fast Food and Counter Service,,,none
Taqueria El Tapatio,"2501, Victory Boulevard",https://taqeltap.com/,Food And Beverage Establishments,Quick Service and Fast Food Counter Service,,,none
Unurban Cafe,,,Food And Beverage Establishments,Restaurant non quick service,,,none
